mood,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
2,0.172,0.306,0.347,0.00013,0.0485,-8.5,0.0334,120.996,0.0511
2,0.000564,0.566,0.846,0.000795,0.121,-6.904,0.035,160.02,0.86
2,0.145,0.733,0.71,0.115,0.0956,-5.849,0.0292,127.975,0.965
2,0.186,0.548,0.532,0.000263,0.217,-7.596,0.0323,85.03,0.405
2,0.262,0.324,0.416,3.69e-05,0.11,-8.92,0.0368,113.986,0.151
2,0.591,0.864,0.495,0.000133,0.0992,-7.036,0.037,129.062,0.72
2,0.905,0.266,0.0596,7.07e-05,0.132,-18.515,0.0363,181.74,0.143
2,0.499,0.436,0.655,8.1e-06,0.688,-8.37,0.0583,121.002,0.412
2,0.245,0.639,0.526,2.43e-05,0.25,-6.697,0.0256,130.033,0.488
2,0.00112,0.504,0.708,0.000424,0.788,-5.896,0.0343,82.009,0.51
2,0.615,0.53,0.512,0.00453,0.129,-9.261,0.0259,95.946,0.411
2,0.33,0.759,0.436,0.0113,0.102,-11.233,0.0419,94.03,0.782
2,0.613,0.664,0.573,0.000363,0.0857,-6.519,0.0277,76.023,0.566
2,0.272,0.47,0.809,0.00671,0.0491,-6.74,0.0495,151.836,0.49
2,7.84e-05,0.471,0.735,0.122,0.101,-6.685,0.0582,180.127,0.636
2,0.859,0.672,0.52,0,0.115,-7.747,0.0353,120.001,0.37
2,0.136,0.464,0.417,0.022,0.0974,-9.345,0.0256,67.528,0.479
2,0.124,0.766,0.806,0.171,0.119,-10.011,0.0403,123.509,0.76
2,0.542,0.404,0.664,0.00402,0.11,-6.698,0.0407,107.747,0.0949
2,0.0495,0.612,0.807,0.0177,0.101,-2.81,0.0336,124.053,0.398
2,0.707,0.379,0.219,0.000691,0.118,-11.196,0.0307,79.786,0.188
2,0.116,0.529,0.638,0,0.0964,-7.104,0.0301,169.96,0.504
2,0.755,0.249,0.492,0,0.243,-7.108,0.0352,54.134,0.34
2,0.587,0.572,0.406,4.48e-06,0.102,-8.624,0.0427,119.812,0.265
2,0.712,0.677,0.401,0,0.116,-8.467,0.0308,111.825,0.195
2,0.325,0.615,0.472,0,0.115,-6.073,0.0267,80.072,0.327
2,0.371,0.558,0.559,7.49e-06,0.109,-9.222,0.0959,78.558,0.62
2,0.952,0.421,0.131,0.00453,0.109,-18.435,0.0382,137.446,0.12
2,0.108,0.373,0.609,0.000427,0.0755,-7.0,0.0316,179.955,0.354
2,0.71,0.686,0.429,3.41e-06,0.166,-10.402,0.15,130.09,0.27
2,0.962,0.424,0.437,0.336,0.664,-8.588,0.0355,174.127,0.131
2,0.913,0.561,0.0848,2.62e-05,0.112,-15.099,0.0404,102.128,0.206
2,0.748,0.371,0.268,0.0517,0.104,-10.506,0.0281,102.617,0.165
2,0.868,0.708,0.186,0,0.0779,-8.953,0.0422,72.541,0.321
2,0.686,0.298,0.391,0,0.0754,-6.821,0.0327,83.561,0.14
2,0.739,0.578,0.322,0,0.115,-6.187,0.0282,149.698,0.223
2,0.885,0.264,0.122,0.349,0.094,-15.399,0.0349,148.658,0.0735
2,0.508,0.262,0.361,0.00268,0.108,-10.187,0.0333,126.786,0.056
2,0.627,0.375,0.461,0,0.386,-6.202,0.0279,75.217,0.233
2,0.348,0.381,0.594,0,0.0925,-5.97,0.0486,143.86,0.273
2,0.309,0.421,0.407,0.000961,0.11,-7.445,0.0267,139.028,0.161
2,0.337,0.576,0.835,0,0.082,-6.826,0.0486,150.017,0.476
2,0.866,0.464,0.473,0,0.109,-10.086,0.129,75.801,0.604
2,0.132,0.439,0.489,0.000643,0.114,-6.286,0.0368,143.808,0.253
2,0.782,0.567,0.388,0.000309,0.248,-9.579,0.0384,116.362,0.452
2,0.172,0.742,0.546,0.38,0.115,-7.694,0.0315,104.996,0.868
2,0.932,0.433,0.329,0.0474,0.1,-13.288,0.0343,102.971,0.264
2,0.422,0.396,0.358,1.71e-05,0.19,-8.294,0.0292,103.807,0.111
2,0.8,0.481,0.267,0,0.249,-9.249,0.0339,117.64,0.137
2,0.607,0.614,0.379,0.000464,0.0986,-10.48,0.0476,107.989,0.201
2,0.00614,0.586,0.744,0.000172,0.372,-10.142,0.0508,117.006,0.523
2,0.224,0.733,0.262,4.79e-06,0.105,-13.766,0.028,135.497,0.444
2,0.482,0.704,0.379,0,0.0684,-8.488,0.0318,121.995,0.521
2,0.84,0.661,0.373,0,0.106,-8.169,0.0281,103.999,0.304
2,0.228,0.651,0.663,0,0.0994,-5.569,0.0281,102.0,0.465
2,0.0381,0.639,0.628,0,0.386,-7.578,0.0399,90.482,0.43
2,0.889,0.466,0.127,0.00325,0.326,-15.047,0.042,168.521,0.146
2,0.0202,0.579,0.558,1.26e-06,0.212,-6.986,0.0895,179.949,0.506
2,0.00616,0.288,0.758,0,0.303,-5.692,0.0371,97.094,0.619
2,0.839,0.567,0.267,1.46e-06,0.089,-6.502,0.0299,110.011,0.0592
2,0.495,0.599,0.374,0,0.221,-8.896,0.0385,119.9,0.224
2,0.974,0.866,0.211,0,0.0987,-12.676,0.0404,101.295,0.198
2,0.532,0.224,0.387,0.00548,0.0689,-9.022,0.0287,104.566,0.0395
2,0.511,0.498,0.59,0,0.107,-4.721,0.032,145.867,0.0784
2,0.695,0.445,0.537,1.6e-05,0.0941,-8.532,0.04,122.764,0.131
2,0.011,0.735,0.425,0,0.055,-6.648,0.0464,85.896,0.848
2,0.784,0.444,0.0924,0,0.304,-15.605,0.0366,108.917,0.219
2,0.0392,0.575,0.621,0.0045,0.141,-8.165,0.032,101.987,0.27
2,0.0169,0.624,0.647,0.0038,0.221,-4.68,0.0335,136.022,0.379
2,0.804,0.671,0.156,0.0518,0.113,-16.288,0.0371,94.08,0.201
2,0.969,0.467,0.119,1.4e-06,0.0973,-10.99,0.0401,70.499,0.156
2,0.22,0.681,0.582,0,0.119,-7.76,0.0313,124.038,0.221
2,0.788,0.529,0.353,0.853,0.116,-12.835,0.0292,104.557,0.0601
2,0.00294,0.501,0.765,0.49,0.184,-7.063,0.0281,91.769,0.46
2,0.11,0.194,0.376,0.386,0.593,-11.356,0.0463,48.637,0.0723
2,0.952,0.445,0.179,0.00056,0.107,-12.938,0.0396,72.246,0.119
2,0.00239,0.429,0.661,0.000121,0.234,-7.227,0.0281,173.372,0.285
2,0.896,0.614,0.318,0.00239,0.0795,-12.695,0.0478,119.959,0.112
2,0.233,0.508,0.788,0.13,0.144,-7.288,0.0296,147.06,0.586
2,0.924,0.264,0.0805,0.565,0.133,-29.085,0.0428,65.06,0.156
2,0.00932,0.562,0.542,0.348,0.635,-7.221,0.053,78.031,0.26
2,0.0283,0.572,0.499,0,0.213,-5.237,0.0311,101.593,0.108
2,0.0447,0.247,0.438,0.000867,0.111,-8.478,0.0358,185.711,0.39
2,0.0807,0.636,0.676,0,0.0831,-3.442,0.0263,113.98,0.273
2,0.0249,0.431,0.663,0.0397,0.117,-10.066,0.0351,203.908,0.855
2,0.221,0.437,0.229,0.0599,0.0935,-10.514,0.0308,147.911,0.0754
2,0.00641,0.476,0.773,0.0327,0.11,-6.936,0.0293,113.121,0.256
2,0.304,0.656,0.628,0.074,0.135,-10.161,0.0339,144.036,0.715
2,0.132,0.641,0.842,0.91,0.419,-7.27,0.0292,129.98,0.5
2,0.743,0.535,0.245,0.00338,0.298,-12.53,0.0363,130.133,0.238
2,0.892,0.264,0.285,0.000471,0.344,-15.208,0.0385,84.825,0.0776
2,0.837,0.26,0.261,0,0.249,-9.651,0.0358,138.2,0.226
2,0.874,0.439,0.153,0,0.107,-8.95,0.0479,116.76,0.104
2,0.0563,0.399,0.491,0.00089,0.11,-10.778,0.0538,91.066,0.151
2,0.939,0.856,0.232,0.0358,0.0829,-16.678,0.185,79.975,0.546
2,0.884,0.629,0.306,0.0776,0.124,-11.735,0.0424,76.994,0.191
2,0.835,0.572,0.155,0.000137,0.0906,-14.405,0.0344,109.923,0.0949
2,0.946,0.449,0.0974,0.00128,0.0932,-17.466,0.0419,173.651,0.301
2,0.951,0.415,0.11,0.00234,0.0962,-14.901,0.0388,81.876,0.234
2,0.146,0.454,0.404,0.819,0.141,-10.26,0.027,94.113,0.313
2,0.971,0.329,0.277,0.024,0.0971,-13.111,0.0302,159.719,0.121
2,0.146,0.474,0.486,0.963,0.15,-10.791,0.0332,202.111,0.612
2,0.706,0.363,0.376,0.0144,0.0841,-10.95,0.0515,133.76,0.242
2,0.809,0.752,0.345,5.24e-06,0.112,-8.992,0.0309,109.877,0.178
2,0.725,0.611,0.871,0.846,0.232,-3.739,0.028,129.045,0.245
2,0.362,0.448,0.511,0.823,0.129,-9.084,0.0274,96.321,0.112
2,0.915,0.602,0.201,8.28e-05,0.0952,-17.024,0.0363,95.345,0.385
2,0.148,0.44,0.387,0.559,0.0844,-9.792,0.0279,96.556,0.267
2,0.981,0.415,0.427,0.00726,0.772,-9.871,0.0362,116.607,0.379
2,0.302,0.612,0.344,0.296,0.115,-14.066,0.0269,97.479,0.0691
2,0.558,0.334,0.397,0.0774,0.126,-7.993,0.0284,93.445,0.035
2,0.889,0.539,0.221,0.0192,0.819,-14.548,0.0304,139.905,0.0502
2,0.781,0.565,0.245,0,0.0998,-9.132,0.0262,75.055,0.307
2,0.854,0.647,0.176,0,0.199,-9.501,0.0751,122.795,0.441
2,0.959,0.417,0.0909,4.59e-05,0.14,-15.526,0.0373,90.075,0.101
2,0.932,0.612,0.28,0,0.088,-8.648,0.0434,72.795,0.387
2,0.365,0.331,0.45,0.00464,0.22,-5.362,0.034,123.829,0.18
2,0.931,0.421,0.0952,0.000201,0.126,-12.561,0.0479,109.698,0.0773
2,0.646,0.384,0.765,0.00352,0.522,-4.463,0.0579,129.903,0.567
2,0.0884,0.682,0.9,0.063,0.0685,-5.028,0.0874,100.721,0.937
2,0.0508,0.503,0.824,0,0.102,-4.779,0.0285,158.073,0.877
2,0.00392,0.493,0.81,0.00741,0.0635,-4.065,0.0264,79.972,0.591
2,0.994,0.225,0.0128,0.89,0.0708,-30.942,0.0421,60.829,0.0397
2,0.674,0.492,0.344,0.531,0.0933,-15.259,0.0259,86.485,0.247
2,0.032,0.445,0.708,0.0908,0.171,-6.268,0.0293,141.965,0.414
2,0.472,0.568,0.865,0.000425,0.0845,-7.401,0.0289,110.85,0.421
2,0.446,0.465,0.818,0.976,0.232,-7.924,0.03,148.427,0.53
2,0.954,0.418,0.248,4.21e-06,0.108,-9.997,0.0451,130.953,0.298
2,0.234,0.386,0.407,1.86e-06,0.0999,-7.095,0.0268,69.387,0.456
2,0.237,0.72,0.744,0,0.255,-6.938,0.12,78.953,0.619
2,0.948,0.481,0.293,7.11e-05,0.11,-5.999,0.0294,82.965,0.134
2,0.69,0.352,0.619,0.826,0.111,-7.995,0.0341,126.022,0.0787
2,0.131,0.245,0.64,8.11e-06,0.0766,-7.426,0.0608,135.739,0.105
2,0.979,0.509,0.0167,2.72e-05,0.387,-24.639,0.115,207.97,0.229
2,0.917,0.45,0.179,0,0.0969,-10.996,0.0331,66.223,0.262
2,0.0194,0.369,0.467,0.46,0.109,-9.018,0.0274,94.473,0.174
2,0.483,0.55,0.424,2.45e-06,0.0972,-7.136,0.0285,121.326,0.173
2,0.483,0.63,0.418,0.15,0.111,-7.111,0.0254,140.037,0.345
2,0.935,0.319,0.0561,0.00384,0.388,-23.023,0.045,79.764,0.082
2,0.0678,0.588,0.521,0.149,0.123,-9.461,0.0329,85.012,0.337
2,0.935,0.599,0.537,0.893,0.301,-7.625,0.0268,123.722,0.258
2,0.0529,0.4,0.479,2.14e-06,0.115,-7.989,0.0308,166.159,0.213
2,0.174,0.188,0.411,0.153,0.0843,-9.733,0.0484,187.376,0.159
2,0.175,0.601,0.703,8.4e-05,0.571,-6.24,0.0379,106.164,0.673
2,0.00732,0.673,0.631,7.17e-06,0.253,-6.634,0.0281,95.007,0.796
2,0.873,0.666,0.317,3.74e-05,0.111,-10.644,0.0327,117.676,0.359
2,0.519,0.651,0.631,0.000579,0.165,-5.717,0.0896,127.994,0.35
2,0.593,0.439,0.61,1.07e-05,0.341,-7.236,0.116,181.088,0.172
2,0.0959,0.747,0.726,2.65e-06,0.994,-7.011,0.0284,105.969,0.36
2,0.0605,0.698,0.633,0.000194,0.0926,-4.946,0.0597,96.924,0.552
2,0.263,0.537,0.558,0.91,0.102,-8.678,0.0929,131.037,0.505
2,0.372,0.945,0.239,0.29,0.118,-17.862,0.0389,118.616,0.583
2,0.358,0.523,0.685,0.816,0.274,-12.989,0.0417,184.481,0.945
2,0.0644,0.559,0.32,0.132,0.173,-7.694,0.0414,147.366,0.497
2,0.231,0.631,0.634,1.3e-05,0.0924,-4.456,0.0247,100.967,0.774
2,0.225,0.668,0.73,0,0.188,-7.182,0.0366,92.049,0.894
2,0.0528,0.651,0.747,0,0.207,-7.269,0.0699,147.518,0.776
2,0.635,0.572,0.418,0,0.0961,-10.738,0.0349,104.566,0.694
2,0.00464,0.585,0.487,0.0605,0.0868,-10.038,0.0395,99.933,0.89
2,0.866,0.369,0.272,0,0.147,-10.497,0.0364,172.929,0.218
2,0.198,0.695,0.575,0,0.0614,-6.334,0.116,163.929,0.699
2,0.691,0.38,0.339,0,0.12,-7.885,0.0338,100.607,0.0849
2,0.208,0.578,0.386,0.0453,0.307,-11.464,0.0278,154.902,0.569
2,0.0113,0.593,0.749,0.106,0.314,-5.67,0.0475,164.959,0.649
2,0.0111,0.814,0.482,1.57e-06,0.0476,-10.493,0.0588,148.404,0.615
2,0.765,0.395,0.443,9.67e-06,0.0839,-9.72,0.133,168.924,0.338
2,0.0679,0.576,0.642,0.828,0.47,-4.987,0.0357,131.927,0.809
2,0.807,0.386,0.426,0,0.14,-6.642,0.0363,180.104,0.261
2,0.721,0.585,0.436,1.31e-05,0.105,-8.761,0.0601,143.874,0.132
2,0.753,0.638,0.259,0,0.219,-10.706,0.0898,88.485,0.269
2,0.941,0.473,0.203,0,0.126,-12.627,0.102,168.884,0.419
2,0.388,0.443,0.298,1e-05,0.103,-12.181,0.0644,77.253,0.172
2,0.467,0.836,0.509,4.1e-06,0.0436,-13.668,0.0548,138.714,0.949
2,0.00321,0.482,0.786,8.88e-05,0.446,-5.735,0.032,126.755,0.793
2,0.971,0.329,0.277,0.024,0.0971,-13.111,0.0302,159.719,0.121
2,0.925,0.207,0.243,0.0342,0.118,-8.181,0.0306,171.648,0.394
2,0.121,0.674,0.428,0,0.132,-9.504,0.122,84.878,0.337
2,0.189,0.565,0.546,0.0015,0.17,-7.496,0.0314,139.757,0.195
2,0.449,0.603,0.783,7.96e-06,0.119,-4.023,0.062,172.041,0.775
2,0.4,0.63,0.53,0,0.177,-7.259,0.0434,108.038,0.417
2,0.256,0.809,0.463,0.085,0.109,-11.377,0.0396,111.98,0.364
2,0.0489,0.704,0.83,0,0.111,-3.139,0.0297,127.103,0.957
2,0.111,0.439,0.447,0,0.303,-8.318,0.0436,121.48,0.11
2,0.128,0.574,0.629,0,0.271,-8.815,0.0363,153.119,0.786
2,0.325,0.553,0.458,9.71e-05,0.0583,-10.796,0.0381,165.807,0.247
2,0.65,0.578,0.669,0,0.13,-4.898,0.0377,75.995,0.503
2,0.0789,0.59,0.468,0,0.101,-11.083,0.185,92.287,0.349
2,0.697,0.316,0.229,0.00211,0.128,-10.821,0.0311,130.447,0.209
2,0.0332,0.648,0.781,0.013,0.305,-8.736,0.0271,133.417,0.822
2,0.538,0.532,0.623,7.28e-05,0.0925,-9.208,0.0331,89.937,0.403
2,0.0374,0.583,0.67,0.0001,0.126,-7.289,0.0646,140.061,0.498
2,0.796,0.513,0.318,0,0.177,-10.451,0.0314,81.923,0.249
2,0.0483,0.691,0.631,1.13e-05,0.104,-6.478,0.0368,92.004,0.8
2,0.534,0.511,0.472,0.614,0.11,-9.277,0.091,127.978,0.0399
2,0.395,0.575,0.714,0,0.115,-5.247,0.0596,144.982,0.32
2,0.182,0.481,0.826,0.00352,0.324,-6.974,0.0851,118.679,0.819
2,0.128,0.216,0.497,2.39e-06,0.111,-8.025,0.0371,187.308,0.313
2,0.887,0.4,0.525,0.00543,0.117,-11.294,0.0435,146.977,0.408
2,0.143,0.484,0.457,0,0.379,-9.087,0.034,123.941,0.223
2,0.845,0.423,0.228,3.64e-06,0.102,-10.947,0.0302,88.288,0.352
2,0.209,0.39,0.631,0,0.277,-4.701,0.0769,123.042,0.197
2,0.0443,0.614,0.663,1.81e-05,0.106,-9.421,0.0262,114.065,0.123
2,0.164,0.209,0.417,0.00196,0.113,-8.74,0.0338,138.178,0.124
2,0.866,0.367,0.139,0,0.111,-12.903,0.0465,85.695,0.323
2,0.0283,0.572,0.499,0,0.213,-5.237,0.0311,101.593,0.108
2,0.365,0.479,0.545,0,0.0963,-7.346,0.0688,74.897,0.244
2,0.0371,0.764,0.705,1.94e-05,0.0943,-5.279,0.0278,101.003,0.672
2,0.00316,0.458,0.795,0.000202,0.0756,-3.265,0.0574,123.229,0.513
2,0.0771,0.634,0.69,0,0.132,-7.804,0.052,94.988,0.645
2,0.0577,0.698,0.844,1.69e-05,0.105,-4.549,0.067,126.937,0.446
2,0.00361,0.562,0.768,0,0.0742,-5.006,0.0488,139.968,0.218
2,0.0308,0.742,0.784,0,0.354,-5.458,0.0552,101.002,0.65
2,0.00958,0.556,0.864,0,0.209,-5.87,0.0584,105.143,0.4
2,0.217,0.756,0.609,0.00474,0.096,-7.927,0.0544,117.023,0.537
2,0.256,0.534,0.589,6.02e-05,0.176,-1.865,0.325,78.616,0.632
2,0.448,0.599,0.785,0.00336,0.151,-4.013,0.0309,140.046,0.52
2,0.145,0.733,0.71,0.115,0.0956,-5.849,0.0292,127.975,0.965
2,0.153,0.481,0.638,0,0.154,-5.862,0.0276,79.064,0.497
2,0.348,0.606,0.497,0,0.275,-6.611,0.0277,130.739,0.362
2,0.172,0.731,0.804,0.00028,0.0685,-7.621,0.0473,107.383,0.957
2,0.0779,0.595,0.717,0.00274,0.108,-4.803,0.0295,88.969,0.547
2,0.312,0.662,0.714,0,0.179,-5.68,0.121,147.997,0.464
2,0.0223,0.673,0.772,1.23e-06,0.141,-5.246,0.0427,90.356,0.585
2,0.0134,0.635,0.841,0,0.0622,-5.379,0.0422,109.021,0.424
2,0.309,0.421,0.407,0.000961,0.11,-7.445,0.0267,139.028,0.161
2,0.686,0.566,0.264,0,0.117,-12.165,0.0445,136.547,0.137
2,0.922,0.422,0.264,0,0.132,-7.064,0.0322,119.93,0.331
2,0.873,0.646,0.355,0,0.115,-7.119,0.0263,84.988,0.364
2,0.834,0.708,0.339,0,0.128,-7.085,0.0409,117.995,0.512
2,0.889,0.555,0.282,0,0.0927,-8.228,0.0612,125.522,0.382
2,0.129,0.625,0.696,0,0.0839,-5.617,0.0337,115.006,0.509
2,0.23,0.554,0.498,5.98e-06,0.795,-8.866,0.0685,79.635,0.413
2,0.443,0.688,0.53,0,0.0995,-5.507,0.0333,106.958,0.162
2,0.918,0.329,0.235,0,0.137,-7.699,0.0303,171.006,0.22
2,0.0465,0.382,0.589,0,0.122,-7.315,0.0267,140.059,0.335
2,0.751,0.501,0.405,0,0.105,-5.679,0.0319,109.891,0.446
2,0.823,0.296,0.351,1.45e-06,0.11,-9.538,0.0352,177.06,0.19
2,0.65,0.681,0.636,0,0.258,-5.485,0.0409,96.966,0.341
2,0.374,0.732,0.463,0,0.194,-6.972,0.0287,95.971,0.397
2,0.963,0.479,0.177,0,0.116,-11.266,0.036,124.033,0.136
2,0.0525,0.715,0.655,0,0.115,-6.425,0.137,95.078,0.531
2,0.249,0.389,0.431,0,0.13,-8.061,0.0344,142.14,0.275
2,0.00301,0.471,0.924,0,0.313,-3.906,0.0586,154.961,0.725
2,0.0828,0.844,0.644,0,0.113,-6.273,0.0479,122.061,0.591
2,0.0444,0.718,0.82,0,0.0846,-3.453,0.0323,92.998,0.613
2,0.025,0.734,0.766,0.00138,0.108,-4.485,0.0383,127.986,0.6
2,0.0694,0.717,0.858,2.8e-06,0.0801,-3.469,0.0422,155.41,0.67
2,0.222,0.734,0.661,2.18e-06,0.201,-6.705,0.0356,134.93,0.253
2,0.337,0.576,0.835,0,0.082,-6.826,0.0486,150.017,0.476
2,0.593,0.51,0.515,1.24e-06,0.654,-7.247,0.0253,93.212,0.331
2,0.928,0.469,0.132,0,0.0873,-14.001,0.0798,66.989,0.36
2,0.125,0.734,0.586,0,0.0367,-11.866,0.129,109.933,0.762
2,0.857,0.407,0.147,2.89e-06,0.0913,-8.822,0.0355,141.284,0.0765
2,0.952,0.421,0.131,0.00453,0.109,-18.435,0.0382,137.446,0.12
2,0.795,0.473,0.371,0,0.109,-10.219,0.0405,75.208,0.413
2,0.132,0.754,0.749,0,0.264,-5.539,0.0302,125.978,0.819
2,0.476,0.584,0.407,0,0.18,-7.356,0.046,115.124,0.341
2,0.979,0.349,0.256,0.000329,0.109,-8.773,0.0278,96.354,0.208
2,0.756,0.549,0.413,0,0.0939,-5.587,0.0362,139.981,0.29
2,0.272,0.508,0.72,0,0.0563,-5.908,0.0628,79.983,0.472
2,0.171,0.727,0.729,0,0.07,-2.99,0.326,117.932,0.512
2,0.102,0.786,0.716,1.72e-05,0.0557,-4.253,0.0409,125.921,0.595
2,0.731,0.602,0.377,0,0.0808,-6.213,0.0446,73.877,0.518
2,0.16,0.557,0.532,4.42e-06,0.0999,-6.467,0.0307,103.992,0.122
2,0.491,0.772,0.256,0.00612,0.144,-8.545,0.0481,118.902,0.357
2,0.131,0.463,0.62,0,0.0619,-5.647,0.167,83.031,0.158
2,0.676,0.886,0.225,0,0.0938,-11.437,0.457,120.1,0.387
2,0.124,0.64,0.648,0,0.0802,-8.113,0.187,92.977,0.548
2,0.429,0.794,0.798,1.16e-05,0.118,-5.639,0.0366,100.338,0.265
2,0.952,0.455,0.179,0.00056,0.106,-12.938,0.0389,73.698,0.12
2,0.791,0.411,0.304,0.402,0.0896,-11.311,0.0345,67.553,0.0392
2,0.805,0.457,0.407,0.884,0.126,-11.475,0.0308,117.053,0.126
2,0.842,0.531,0.291,0,0.321,-10.172,0.379,82.44,0.634
2,0.17,0.329,0.713,0,0.508,-6.484,0.0397,138.563,0.45
2,0.94,0.389,0.181,0,0.0644,-11.148,0.0431,127.965,0.259
2,0.89,0.393,0.34,4.36e-06,0.101,-9.59,0.032,119.134,0.417
2,0.966,0.349,0.106,1.55e-05,0.106,-13.263,0.037,125.386,0.138
2,0.0753,0.359,0.883,0,0.112,-3.535,0.0907,171.725,0.481
2,0.511,0.498,0.59,0,0.107,-4.721,0.032,145.867,0.0784
2,0.0215,0.523,0.687,2.86e-06,0.203,-5.601,0.105,90.036,0.711
2,0.16,0.381,0.502,6.98e-05,0.0842,-5.505,0.0368,144.3,0.147
2,0.0681,0.508,0.729,0,0.1,-5.712,0.0443,91.906,0.412
2,0.935,0.319,0.0561,0.00384,0.388,-23.023,0.045,79.764,0.082
2,0.423,0.665,0.699,0,0.0969,-5.265,0.0578,124.896,0.585
2,0.0192,0.66,0.805,8.83e-06,0.159,-5.352,0.153,103.008,0.625
2,0.263,0.681,0.453,0,0.0543,-6.09,0.0278,125.772,0.348
2,0.965,0.71,0.0565,0,0.0889,-15.099,0.0534,123.994,0.348
2,0.8,0.481,0.267,0,0.249,-9.249,0.0339,117.64,0.137
2,0.179,0.808,0.535,9.91e-05,0.158,-12.521,0.0353,114.031,0.848
2,0.8,0.39,0.448,0.182,0.107,-8.57,0.0276,144.89,0.077
2,0.0875,0.641,0.537,9.05e-06,0.115,-5.452,0.0282,112.864,0.0681
2,0.299,0.553,0.502,0,0.764,-5.972,0.0409,129.976,0.296
2,0.0178,0.613,0.634,0,0.0719,-3.472,0.0339,144.953,0.37
2,0.934,0.351,0.296,0,0.095,-10.109,0.0333,115.284,0.12
2,0.897,0.605,0.0145,0,0.354,-19.451,0.0514,140.762,0.137
2,0.954,0.418,0.248,4.21e-06,0.108,-9.997,0.0451,130.953,0.298
2,0.929,0.355,0.217,1.16e-05,0.0787,-10.163,0.0367,104.672,0.222
2,0.723,0.471,0.474,0,0.0964,-6.355,0.0382,120.656,0.262
2,0.868,0.708,0.186,0,0.0779,-8.953,0.0422,72.541,0.321
2,0.183,0.518,0.729,0,0.0643,-7.193,0.0452,156.879,0.343
2,0.946,0.736,0.308,0,0.186,-7.83,0.0677,111.202,0.361
2,0.0135,0.535,0.728,0,0.133,-4.008,0.033,144.022,0.376
2,0.475,0.581,0.521,6.1e-06,0.0785,-7.575,0.0321,143.855,0.242
2,0.417,0.346,0.552,0,0.114,-6.864,0.0282,75.881,0.0789
2,0.978,0.367,0.111,3.97e-05,0.0897,-14.084,0.0972,82.642,0.198
2,0.356,0.758,0.646,0,0.473,-3.662,0.0724,128.031,0.876
2,0.000358,0.626,0.799,0.00155,0.36,-6.612,0.046,98.992,0.369
2,0.0251,0.743,0.675,0.000717,0.0685,-4.267,0.0953,92.909,0.59
2,0.0542,0.565,0.654,1.8e-06,0.122,-6.826,0.0335,111.968,0.235
2,0.262,0.324,0.416,3.69e-05,0.11,-8.92,0.0368,113.986,0.151
2,0.0589,0.551,0.677,0.0566,0.112,-6.347,0.0893,89.961,0.293
2,0.556,0.415,0.402,0.0677,0.198,-9.063,0.0354,144.033,0.237
2,0.616,0.569,0.354,2.75e-05,0.112,-9.862,0.0315,108.083,0.118
2,0.0678,0.604,0.788,0.153,0.127,-3.673,0.103,126.06,0.301
2,0.153,0.477,0.682,0,0.0763,-4.931,0.0925,110.567,0.345
2,0.161,0.65,0.594,0,0.133,-6.374,0.0492,145.944,0.416
2,0.834,0.27,0.275,0,0.146,-10.357,0.0356,168.964,0.231
2,0.273,0.713,0.678,0,0.149,-3.525,0.102,138.009,0.734
2,0.488,0.689,0.412,0.00016,0.0659,-7.523,0.0301,126.754,0.537
2,0.816,0.532,0.392,0,0.122,-7.502,0.0289,151.879,0.352
2,0.431,0.566,0.766,0,0.101,-5.036,0.0399,168.005,0.547
2,0.949,0.309,0.204,0,0.127,-10.867,0.0397,185.309,0.289
2,0.00464,0.681,0.865,0.00169,0.149,-4.132,0.0594,91.017,0.528
2,0.0695,0.615,0.866,0,0.185,-3.777,0.0621,136.051,0.655
2,0.0423,0.828,0.581,0.000903,0.109,-2.659,0.0429,133.999,0.145
2,0.508,0.262,0.361,0.00268,0.108,-10.187,0.0333,126.786,0.056
2,0.188,0.423,0.857,2.63e-05,0.105,-5.173,0.0687,75.024,0.196
2,0.0275,0.512,0.662,0,0.118,-6.797,0.0439,180.114,0.472
2,0.0192,0.839,0.804,0,0.331,-2.513,0.0329,122.973,0.888
2,0.0103,0.319,0.846,4.11e-05,0.475,-6.109,0.0796,139.163,0.0784
2,0.669,0.39,0.335,0,0.0958,-12.717,0.141,77.975,0.295
2,0.0572,0.585,0.776,7.74e-06,0.3,-5.898,0.0459,77.987,0.427
2,0.0945,0.781,0.721,0.391,0.104,-9.133,0.0514,123.011,0.849
2,0.0102,0.515,0.43,0.000141,0.129,-9.935,0.0369,91.841,0.104
2,0.123,0.696,0.454,0,0.155,-6.756,0.153,92.928,0.136
2,0.255,0.63,0.894,0,0.181,-4.592,0.0544,142.051,0.364
2,0.0213,0.603,0.872,0,0.366,-5.404,0.0792,150.104,0.691
2,0.3,0.794,0.711,0,0.0955,-5.124,0.0699,174.915,0.955
2,0.887,0.728,0.253,1.11e-05,0.133,-8.427,0.0304,140.923,0.457
2,0.0909,0.531,0.843,0,0.0283,-2.569,0.0429,136.991,0.392
2,0.00107,0.765,0.837,1.06e-05,0.0801,-3.113,0.032,122.028,0.721
2,0.845,0.407,0.317,2.66e-06,0.139,-7.895,0.0429,81.899,0.216
2,0.665,0.359,0.518,0,0.106,-3.537,0.0302,76.572,0.135
